Site_N,Point,Year,Survey,Macaca_sur,TypeName_O.x,Distance_O,X_new.x,Y_new.x,Do.survey,TypeName
A29-03,3,2016,2,0,闊葉樹林型,0.72223722,120.844326,24.060762,1,純闊葉林
A29-03,5,2016,2,0,闊葉樹林型,0,120.844253,24.05678,1,純闊葉林
A29-03,6,2016,2,0,竹闊混淆林,0.50154743,120.844698,24.054424,1,混淆林
A29-03,7,2016,2,0,闊葉樹林型,0,120.842188,24.056326,1,純闊葉林
A29-03,8,2016,2,0,闊葉樹林型,0.17926909,120.840308,24.057706,1,純闊葉林
A29-03,9,2016,2,0,闊葉樹林型,19.62647276,120.838124,24.058796,1,純闊葉林
A29-03,10,2016,2,0,闊葉樹林型,0,120.837217,24.060556,1,純闊葉林
A29-04,2,2016,2,0,闊葉樹林型,0,120.7420083,24.03495556,1,純闊葉林
A29-04,3,2016,2,0,闊葉樹林型,0,120.7423194,24.03658611,1,純闊葉林
A29-04,4,2016,2,0,竹闊混淆林,12.00908954,120.7449556,24.03703333,1,混淆林
A29-04,5,2016,2,0,竹林,9.24604857,120.7487583,24.03773611,1,竹林
A29-04,6,2016,2,0,竹闊混淆林,0,120.7523889,24.03728056,1,混淆林
A29-04,7,2016,2,0,竹闊混淆林,0,120.7543278,24.0384,1,混淆林
A29-04,8,2016,2,0,竹闊混淆林,0,120.7570528,24.03793056,1,混淆林
A29-05,3,2016,2,0,竹闊混淆林,0,120.7689167,24.17416111,1,混淆林
A29-05,4,2016,2,0,闊葉樹林型,0,120.783075,24.17308611,1,純闊葉林
A29-05,5,2016,2,0,闊葉樹林型,0,120.7878167,24.17335278,1,純闊葉林
A29-05,6,2016,2,0,闊葉樹林型,0,120.7868389,24.17501389,1,純闊葉林
A29-05,7,2016,2,0,竹林,0,120.7619167,24.16983333,1,竹林
A29-05,8,2016,2,0,竹林,0,120.7677778,24.17094444,1,竹林
A29-17,1,2016,2,0,闊葉樹林型,0,120.772852,24.058063,1,純闊葉林
A29-17,2,2016,2,0,闊葉樹林型,0,120.774831,24.056982,1,純闊葉林
A29-17,3,2016,2,0,闊葉樹林型,0,120.775365,24.054861,1,純闊葉林
A29-17,4,2016,2,0,竹闊混淆林,0,120.777405,24.052291,1,混淆林
A29-17,5,2016,2,0,闊葉樹林型,0,120.780239,24.051013,1,純闊葉林
A29-17,6,2016,2,0,闊葉樹林型,0,120.784098,24.048273,1,純闊葉林
A29-17,8,2016,2,0,闊葉樹林型,0,120.788016,24.045733,1,純闊葉林
A29-17,9,2016,2,0,闊葉樹林型,0,120.790471,24.047569,1,純闊葉林
A29-17,10,2016,2,0,闊葉樹林型,0.40772672,120.793491,24.046363,1,純闊葉林
A29-18,1,2016,2,0,闊葉樹林型,14.29675932,120.727471,24.021311,1,純闊葉林
A29-18,2,2016,2,0,闊葉樹林型,0,120.733482,24.019227,1,純闊葉林
A29-18,3,2016,2,0,闊葉樹林型,0,120.735226,24.017397,1,純闊葉林
A29-18,4,2016,2,0,闊葉樹林型,0,120.737919,24.017348,1,純闊葉林
A29-18,5,2016,2,0,闊葉樹林型,0,120.743267,24.017005,1,純闊葉林
A29-18,6,2016,2,0,闊葉樹林型,0,120.756514,24.019437,1,純闊葉林
A29-18,7,2016,2,0,闊葉樹林型,0,120.759119,24.019432,1,純闊葉林
A29-18,8,2016,2,0,闊葉樹林型,0,120.761145,24.018875,1,純闊葉林
A29-18,9,2016,2,0,闊葉樹林型,0,120.763327,24.01887,1,純闊葉林
A29-18,10,2016,2,0,闊葉樹林型,14.64509731,120.765529,24.018675,1,純闊葉林
A29-23,1,2016,2,0,闊葉樹林型,4.25036103,120.7522778,24.16211111,1,純闊葉林
A29-23,2,2016,2,0,闊葉樹林型,6.35883448,120.7573139,24.16022222,1,純闊葉林
A29-23,3,2016,2,0,闊葉樹林型,0,120.7603889,24.16158333,1,純闊葉林
A29-23,4,2016,2,0,闊葉樹林型,19.50733033,120.7638056,24.16135556,1,純闊葉林
A29-23,8,2016,2,0,闊葉樹林型,2.54711491,120.7593611,24.15759444,1,純闊葉林
A30-03,2,2016,2,0,闊葉樹林型,1.57622232,120.9343028,23.78907778,1,純闊葉林
A30-03,5,2016,2,0,針闊葉樹混淆,0,120.9418361,23.79335278,1,混淆林
A30-03,6,2016,2,0,闊葉樹林型,0,120.9461472,23.7917,1,純闊葉林
A30-03,7,2016,2,0,闊葉樹林型,12.1360567,120.9437417,23.79263056,1,純闊葉林
A30-03,8,2016,2,0,闊葉樹林型,7.01512243,120.947175,23.79353333,1,純闊葉林
A32-01,1,2016,2,0,闊葉樹林型,1.91739713,120.8932222,23.91330556,1,純闊葉林
A32-01,2,2016,2,0,針闊葉樹混淆,0,120.8920028,23.91479444,1,混淆林
A32-01,3,2016,2,0,針闊葉樹混淆,0,120.8908139,23.91659722,1,混淆林
A32-01,4,2016,2,0,闊葉樹林型,0,120.8907806,23.91931667,1,純闊葉林
A32-01,5,2016,2,0,闊葉樹林型,0,120.8891222,23.91739167,1,純闊葉林
A32-01,6,2016,2,0,闊葉樹林型,0,120.8837083,23.91856111,1,純闊葉林
A32-02,1,2016,2,0,竹闊混淆林,0,120.900381,23.85169,1,混淆林
A32-02,2,2016,2,1,竹闊混淆林,0.79744206,120.898896,23.854552,1,混淆林
A32-02,3,2016,2,0,闊葉樹林型,3.28811037,120.897701,23.851743,1,純闊葉林
A32-02,4,2016,2,0,竹闊混淆林,4.59766719,120.89553,23.853033,1,混淆林
A32-02,5,2016,2,0,竹闊混淆林,0,120.896775,23.854812,1,混淆林
A32-02,7,2016,2,0,闊葉樹林型,0.67741024,120.890389,23.860352,1,純闊葉林
A32-02,8,2016,2,0,竹林,0,120.899225,23.860665,1,竹林
A32-02,9,2016,2,0,竹闊混淆林,16.79358051,120.900235,23.862824,1,混淆林
A32-02,10,2016,2,0,竹針混淆林,0,120.898525,23.865216,1,混淆林
A32-03,2,2016,2,0,竹闊混淆林,5.53279934,120.807274,23.842997,1,混淆林
A32-03,4,2016,2,0,闊葉樹林型,2.99502472,120.811146,23.847128,1,純闊葉林
A32-03,6,2016,2,0,闊葉樹林型,12.75112675,120.813314,23.854923,1,純闊葉林
A32-03,8,2016,2,0,闊葉樹林型,0,120.803893,23.851842,1,純闊葉林
A32-03,9,2016,2,0,竹林,0,120.802455,23.848869,1,竹林
A32-03,10,2016,2,0,闊葉樹林型,14.27388632,120.801359,23.846348,1,純闊葉林
A32-04,1,2016,2,0,闊葉樹林型,1.69764171,120.8888917,23.59869167,1,純闊葉林
A32-04,2,2016,2,0,闊葉樹林型,2.73306541,120.8890472,23.59649444,1,純闊葉林
A32-04,5,2016,2,0,闊葉樹林型,1.1643773,120.8928472,23.59199444,1,純闊葉林
A32-04,7,2016,2,0,闊葉樹林型,5.2575266,120.8870194,23.59139722,1,純闊葉林
A32-04,8,2016,2,0,闊葉樹林型,1.28996878,120.8861417,23.59436944,1,純闊葉林
A32-04,9,2016,2,0,闊葉樹林型,0,120.8854444,23.59638611,1,純闊葉林
A32-06,2,2016,2,0,闊葉樹林型,1.66023637,120.833299,23.688915,1,純闊葉林
A32-06,3,2016,2,0,竹林,0,120.831981,23.691641,1,竹林
A32-06,4,2016,2,0,竹闊混淆林,1.99012401,120.830831,23.693843,1,混淆林
A32-06,5,2016,2,0,竹林,3.69625023,120.829799,23.695503,1,竹林
A32-06,6,2016,2,0,闊葉樹林型,11.50042306,120.828905,23.697407,1,純闊葉林
A32-06,7,2016,2,0,竹林,2.81709082,120.826245,23.698696,1,竹林
A32-07,1,2016,2,0,闊葉樹林型,13.97672423,120.844534,23.690344,1,純闊葉林
A32-07,2,2016,2,0,竹林,0,120.841357,23.690504,1,竹林
A32-07,3,2016,2,0,竹林,0,120.840113,23.68885,1,竹林
A32-07,4,2016,2,0,竹闊混淆林,0,120.838783,23.686501,1,混淆林
A32-07,5,2016,2,0,竹林,0,120.838554,23.689255,1,竹林
A32-07,6,2016,2,0,竹闊混淆林,0,120.838756,23.692117,1,混淆林
A32-07,7,2016,2,0,竹闊混淆林,0.98768746,120.836443,23.691546,1,混淆林
A32-08,4,2016,2,0,闊葉樹林型,16.91719663,120.8641806,23.83634444,1,純闊葉林
A32-08,5,2016,2,0,闊葉樹林型,0,120.8640361,23.82636944,1,純闊葉林
A32-08,6,2016,2,0,闊葉樹林型,0,120.8610694,23.82593889,1,純闊葉林
A32-08,7,2016,2,0,闊葉樹林型,0,120.8576056,23.82294722,1,純闊葉林
A33-01,1,2016,2,0,闊葉樹林型,0,120.774783,23.93196,1,純闊葉林
A33-01,2,2016,2,0,闊葉樹林型,5.32620097,120.774356,23.929097,1,純闊葉林
A33-01,3,2016,2,0,竹林,0,120.776822,23.928857,1,竹林
A33-01,6,2016,2,0,闊葉樹林型,0,120.772333,23.928399,1,純闊葉林
A33-01,7,2016,2,0,闊葉樹林型,6.80053273,120.768011,23.928645,1,純闊葉林
A33-01,9,2016,2,0,闊葉樹林型,0,120.767794,23.928744,1,純闊葉林
A33-02,2,2016,2,0,闊葉樹林型,1.25311491,120.814075,23.926306,1,純闊葉林
A33-02,3,2016,2,0,闊葉樹林型,7.48774012,120.811502,23.925978,1,純闊葉林
A33-02,6,2016,2,0,針闊葉樹混淆,9.40555543,120.813733,23.932364,1,混淆林
A33-02,8,2016,2,0,闊葉樹林型,18.56601229,120.807964,23.927057,1,純闊葉林
A33-02,10,2016,2,0,闊葉樹林型,0.66906924,120.811484,23.932,1,純闊葉林
A33-03,5,2016,2,0,竹林,9.64465053,120.685168,23.881226,1,竹林
A33-03,7,2016,2,0,闊葉樹林型,5.08542155,120.685168,23.885334,1,純闊葉林
A33-03,9,2016,2,0,針葉樹林型,0.55261887,120.679612,23.884275,1,純針葉林
A33-06,1,2016,2,0,竹林,0,120.4917667,23.55508889,1,竹林
A33-06,6,2016,2,0,闊葉樹林型,7.13831905,120.4845806,23.55969722,1,純闊葉林
A33-06,7,2016,2,0,竹林,0,120.4869667,23.56078056,1,竹林
A33-07,1,2016,2,0,闊葉樹林型,0,120.789938,23.993996,1,純闊葉林
A33-07,2,2016,2,0,闊葉樹林型,0,120.789247,23.995792,1,純闊葉林
A33-07,3,2016,2,0,闊葉樹林型,11.03964306,120.787416,23.997632,1,純闊葉林
A33-07,4,2016,2,0,闊葉樹林型,6.83784841,120.785311,23.998631,1,純闊葉林
A33-07,5,2016,2,0,闊葉樹林型,15.50582456,120.783027,24.001246,1,純闊葉林
A33-07,6,2016,2,0,闊葉樹林型,0.51915463,120.780658,24.001261,1,純闊葉林
A33-07,7,2016,2,0,闊葉樹林型,0,120.779299,24.002984,1,純闊葉林
A33-07,8,2016,2,0,闊葉樹林型,0,120.777852,24.004282,1,純闊葉林
A33-07,9,2016,2,0,闊葉樹林型,0,120.776404,24.005598,1,純闊葉林
A33-07,10,2016,2,0,闊葉樹林型,0,120.774936,24.007835,1,純闊葉林
A33-08,2,2016,2,1,竹闊混淆林,0,120.632045,23.699196,1,混淆林
A33-08,3,2016,2,1,竹闊混淆林,0,120.634926,23.700024,1,混淆林
A33-08,4,2016,2,0,竹林,0,120.627131,23.706516,1,竹林
A33-08,5,2016,2,1,竹林,0.65133862,120.626585,23.701937,1,竹林
A33-08,6,2016,2,0,闊葉樹林型,2.6045058,120.621206,23.710773,1,純闊葉林
A33-08,7,2016,2,0,竹林,0,120.62304,23.71047,1,竹林
A33-08,8,2016,2,1,竹闊混淆林,10.63955739,120.632723,23.702403,1,混淆林
A33-08,9,2016,2,0,竹林,0,120.635459,23.705687,1,竹林
A33-08,10,2016,2,1,竹闊混淆林,0,120.624221,23.698716,1,混淆林
A33-09,6,2016,2,0,闊葉樹林型,0,120.671792,24.013751,1,純闊葉林
A33-11,3,2016,2,0,針葉樹林型,0,120.7013083,23.97169722,1,純針葉林
A33-11,4,2016,2,0,竹林,0,120.6982278,23.97036389,1,竹林
A33-11,5,2016,2,0,闊葉樹林型,9.40558236,120.6983028,23.967475,1,純闊葉林
A33-11,6,2016,2,0,闊葉樹林型,0,120.7006944,23.96822222,1,純闊葉林
A33-12,1,2016,2,0,闊葉樹林型,0.95306748,120.6040889,23.94081944,1,純闊葉林
A33-12,3,2016,2,0,闊葉樹林型,9.94596408,120.6043861,23.93944722,1,純闊葉林
A33-12,5,2016,2,0,闊葉樹林型,19.94417881,120.6075444,23.93745833,1,純闊葉林
A33-12,9,2016,2,0,闊葉樹林型,10.58100114,120.6007694,23.94047778,1,純闊葉林
A33-12,10,2016,2,0,針葉樹林型,1.32772433,120.6080861,23.94229167,1,純針葉林
A33-13,10,2016,2,0,闊葉樹林型,9.63394883,120.5517833,23.92534722,1,純闊葉林
A33-16,1,2016,2,0,闊葉樹林型,0,120.607118,23.73212,1,純闊葉林
A33-16,2,2016,2,0,竹林,13.08298104,120.604786,23.731211,1,竹林
A33-16,4,2016,2,0,闊葉樹林型,3.74608567,120.600908,23.735779,1,純闊葉林
A33-16,5,2016,2,0,闊葉樹林型,4.82140074,120.602916,23.736733,1,純闊葉林
A33-26,1,2016,2,0,闊葉樹林型,0,120.8024,23.82643,1,純闊葉林
A33-26,3,2016,2,0,竹林,0,120.80618,23.826074,1,竹林
A33-26,4,2016,2,0,闊葉樹林型,10.09608686,120.797558,23.834903,1,純闊葉林
A33-29,1,2016,2,0,闊葉樹林型,1.24219452,120.7326944,23.83716667,1,純闊葉林
A33-29,2,2016,2,0,闊葉樹林型,6.25579747,120.7351944,23.83577778,1,純闊葉林
A33-29,3,2016,2,0,針葉樹林型,0,120.7402222,23.83516667,1,純針葉林
A33-29,5,2016,2,0,闊葉樹林型,5.78749503,120.7454722,23.83605556,1,純闊葉林
A33-29,7,2016,2,0,闊葉樹林型,18.05934694,120.7449444,23.83352778,1,純闊葉林
A33-30,1,2016,2,0,闊葉樹林型,0,120.670223,23.775945,1,純闊葉林
A33-30,2,2016,2,0,闊葉樹林型,0,120.672793,23.77632,1,純闊葉林
A33-30,3,2016,2,0,闊葉樹林型,0,120.672866,23.774523,1,純闊葉林
A33-30,4,2016,2,0,闊葉樹林型,3.90192852,120.672491,23.771462,1,純闊葉林
A33-30,5,2016,2,0,闊葉樹林型,12.62394137,120.674715,23.77292,1,純闊葉林
A33-30,6,2016,2,0,闊葉樹林型,0.5873964,120.6759,23.769771,1,純闊葉林
A33-31,2,2016,2,0,竹林,17.10987668,120.5194444,23.7025,1,竹林
A33-31,4,2016,2,0,竹林,0,120.5138056,23.70461111,1,竹林
A33-31,5,2016,2,0,竹林,3.71166704,120.5163889,23.70380556,1,竹林
A33-32,1,2016,2,0,竹林,13.05539994,120.7471889,23.6785,1,竹林
A33-32,2,2016,2,0,竹林,0,120.7427056,23.67664444,1,竹林
A33-32,3,2016,2,0,竹林,0,120.7388944,23.67877222,1,竹林
A33-32,4,2016,2,0,竹林,0,120.7357778,23.67748333,1,竹林
A33-32,5,2016,2,0,竹林,0,120.7328667,23.67814167,1,竹林
A33-32,6,2016,2,0,竹林,0,120.7307194,23.67893889,1,竹林
A33-32,7,2016,2,0,竹林,0,120.7282444,23.68098056,1,竹林
A34-04,1,2016,2,0,竹林,0,120.3557583,22.86931111,1,竹林
A34-04,2,2016,2,0,竹闊混淆林,0,120.3523667,22.86774167,1,混淆林
A34-04,3,2016,2,0,闊葉樹林型,4.27654313,120.3476694,22.85956944,1,純闊葉林
A34-04,4,2016,2,0,闊葉樹林型,0,120.3489917,22.85793889,1,純闊葉林
A34-04,5,2016,2,0,闊葉樹林型,0,120.347425,22.85547778,1,純闊葉林
A34-04,6,2016,2,0,闊葉樹林型,4.94675849,120.3515222,22.85441944,1,純闊葉林
A34-04,7,2016,2,0,闊葉樹林型,4.82969529,120.34455,22.85131111,1,純闊葉林
A34-05,1,2016,2,0,闊葉樹林型,19.94997428,120.3884167,22.8861,1,純闊葉林
A34-05,3,2016,2,0,針闊葉樹混淆,17.06952364,120.3934583,22.88563333,1,混淆林
A34-05,4,2016,2,0,闊葉樹林型,13.34017104,120.3953722,22.887525,1,純闊葉林
A34-05,5,2016,2,0,闊葉樹林型,0,120.3970694,22.88910278,1,純闊葉林
A34-05,6,2016,2,0,竹林,12.47532455,120.3980778,22.89228611,1,竹林
A34-05,7,2016,2,0,竹林,18.77510831,120.3989972,22.89414167,1,竹林
A34-05,8,2016,2,0,竹林,0,120.3975389,22.89554444,1,竹林
A34-06,7,2016,2,0,竹林,15.33803816,120.5282889,22.73644167,1,竹林
A34-08,1,2016,2,0,闊葉樹林型,3.86500725,120.393716,22.544507,1,純闊葉林
A34-08,2,2016,2,0,闊葉樹林型,18.23031461,120.389426,22.54506,1,純闊葉林
A34-08,4,2016,2,0,闊葉樹林型,0,120.383953,22.533886,1,純闊葉林
A34-08,5,2016,2,0,闊葉樹林型,9.75208651,120.391596,22.533544,1,純闊葉林
A34-08,6,2016,2,0,闊葉樹林型,0,120.389726,22.536617,1,純闊葉林
A34-08,7,2016,2,0,竹林,18.56931328,120.392643,22.53866,1,竹林
A34-08,8,2016,2,0,竹林,4.99506335,120.394255,22.541321,1,竹林
A34-08,9,2016,2,0,竹林,0.85246076,120.396722,22.543994,1,竹林
A34-17,10,2016,2,0,竹林,15.62854112,120.2557278,23.21401667,1,竹林
A34-21,11,2016,2,0,闊葉樹林型,0,120.0702778,23.04475,1,純闊葉林
A34-21,12,2016,2,0,闊葉樹林型,0,120.07425,23.04336111,1,純闊葉林
A34-21,13,2016,2,0,闊葉樹林型,0,120.0765,23.04005556,1,純闊葉林
A34-23,6,2016,2,0,闊葉樹林型,6.02283478,120.2600389,22.935075,1,純闊葉林
A34-23,7,2016,2,0,闊葉樹林型,0,120.2608444,22.93322222,1,純闊葉林
A34-31,1,2016,2,0,竹林,0.52305322,120.3831889,22.660375,1,竹林
A34-31,2,2016,2,0,竹林,0,120.3856528,22.66153333,1,竹林
A34-31,3,2016,2,0,竹林,0,120.3867333,22.66384167,1,竹林
A34-31,4,2016,2,0,竹林,0,120.3885,22.66518611,1,竹林
A34-31,5,2016,2,0,竹林,0,120.3889806,22.66766111,1,竹林
A34-31,6,2016,2,0,竹林,0,120.3879472,22.66940278,1,竹林
A34-31,7,2016,2,0,竹林,0,120.3874083,22.67117222,1,竹林
A34-33,6,2016,2,0,闊葉樹林型,6.94266872,120.3481556,22.64664722,1,純闊葉林
A34-48,3,2016,2,0,闊葉樹林型,2.91884053,120.2960139,22.75674167,1,純闊葉林
A34-48,4,2016,2,0,闊葉樹林型,4.40061153,120.2938944,22.75416111,1,純闊葉林
A34-48,8,2016,2,0,闊葉樹林型,19.3716586,120.3039639,22.752125,1,純闊葉林
A34-49,2,2016,2,0,闊葉樹林型,2.51290423,120.4580639,22.835725,1,純闊葉林
A34-49,3,2016,2,0,竹林,0.83211773,120.4552528,22.83439722,1,竹林
A34-49,4,2016,2,0,闊葉樹林型,0,120.45215,22.83349167,1,純闊葉林
A34-49,5,2016,2,0,闊葉樹林型,0,120.4508306,22.83175278,1,純闊葉林
A34-49,6,2016,2,0,闊葉樹林型,0.4644077,120.4490972,22.82924722,1,純闊葉林
A34-49,7,2016,2,0,闊葉樹林型,0,120.4478278,22.82495278,1,純闊葉林
A34-49,8,2016,2,0,闊葉樹林型,2.89966284,120.4503861,22.82395,1,純闊葉林
A34-49,9,2016,2,0,闊葉樹林型,0,120.4542861,22.82523611,1,純闊葉林
A34-49,10,2016,2,0,闊葉樹林型,1.75587113,120.4580833,22.82309167,1,純闊葉林
A35-03,8,2016,2,0,闊葉樹林型,0,120.4581639,23.44282778,1,純闊葉林
A35-04,4,2016,2,0,竹林,0.20358797,120.4700694,23.38902778,1,竹林
A35-04,5,2016,2,0,闊葉樹林型,1.45089086,120.4687778,23.39158889,1,純闊葉林
A35-05,6,2016,2,0,闊葉樹林型,18.37617417,120.45574,23.287956,1,純闊葉林
A35-05,7,2016,2,0,闊葉樹林型,6.19248734,120.453467,23.289185,1,純闊葉林
A35-05,8,2016,2,0,竹林,0,120.451216,23.289764,1,竹林
A35-05,10,2016,2,0,竹林,2.24854531,120.452254,23.28453,1,竹林
A35-06,7,2016,2,0,闊葉樹林型,0.25309056,120.3465111,23.26166389,1,純闊葉林
A35-15,1,2016,2,0,竹闊混淆林,0,120.49874,23.262417,1,混淆林
A35-15,2,2016,2,0,竹闊混淆林,0,120.499548,23.26065,1,混淆林
A35-15,3,2016,2,0,竹闊混淆林,0,120.500696,23.259435,1,混淆林
A35-15,4,2016,2,0,闊葉樹林型,13.86988294,120.500008,23.257852,1,純闊葉林
A35-15,5,2016,2,0,竹闊混淆林,0,120.502372,23.260704,1,混淆林
A35-15,6,2016,2,0,竹闊混淆林,0,120.504366,23.26072,1,混淆林
A35-15,8,2016,2,0,竹闊混淆林,4.20187353,120.508138,23.263576,1,混淆林
A35-18,1,2016,2,0,闊葉樹林型,4.74619531,120.4745833,23.47856944,1,純闊葉林
A35-18,2,2016,2,0,闊葉樹林型,0,120.4680556,23.48147222,1,純闊葉林
A35-18,3,2016,2,0,闊葉樹林型,4.94897836,120.4703639,23.48333333,1,純闊葉林
A35-18,5,2016,2,0,闊葉樹林型,0,120.4638889,23.48388889,1,純闊葉林
A35-19,1,2016,2,0,闊葉樹林型,5.24471572,120.4892278,23.47492778,1,純闊葉林
A35-19,2,2016,2,0,闊葉樹林型,0,120.4913417,23.47487778,1,純闊葉林
A35-19,3,2016,2,0,竹闊混淆林,0,120.4932833,23.47422778,1,混淆林
A35-19,4,2016,2,0,竹闊混淆林,0,120.4936389,23.47626667,1,混淆林
A35-19,5,2016,2,0,竹林,0,120.4955972,23.47615833,1,竹林
A35-19,6,2016,2,0,竹闊混淆林,0,120.49745,23.47505278,1,混淆林
A35-19,7,2016,2,0,針闊葉樹混,0,120.4910278,23.47301667,1,混淆林
A36-01,1,2016,2,0,竹闊混淆林,3.91438201,120.6136306,23.32999444,1,混淆林
A36-01,2,2016,2,0,竹闊混淆林,2.02125985,120.6145028,23.33231667,1,混淆林
A36-01,3,2016,2,0,闊葉樹林型,2.19865418,120.615775,23.33542778,1,純闊葉林
A36-01,4,2016,2,0,竹闊混淆林,4.83003703,120.6164028,23.33840833,1,混淆林
A36-01,5,2016,2,0,闊葉樹林型,3.57103002,120.6166778,23.34063889,1,純闊葉林
A36-01,6,2016,2,0,竹闊混淆林,12.92084006,120.6167806,23.34288889,1,混淆林
A36-01,7,2016,2,0,竹闊混淆林,0,120.6161472,23.34531667,1,混淆林
A36-01,8,2016,2,0,竹闊混淆林,4.71694164,120.6164361,23.34741111,1,混淆林
A36-01,9,2016,2,0,竹闊混淆林,0.75206988,120.6186389,23.34913333,1,混淆林
A36-02,1,2016,2,0,竹林,0,120.401191,23.218307,1,竹林
A36-02,2,2016,2,0,竹林,0,120.398591,23.218595,1,竹林
A36-02,3,2016,2,0,竹林,11.89859428,120.399498,23.221136,1,竹林
A36-02,4,2016,2,0,竹林,1.06577233,120.398473,23.223083,1,竹林
A36-02,5,2016,2,0,竹林,12.92123228,120.400131,23.226096,1,竹林
A36-02,6,2016,2,0,竹林,0,120.401717,23.225271,1,竹林
A36-02,7,2016,2,0,竹林,0,120.400953,23.227896,1,竹林
A36-02,8,2016,2,0,竹林,14.98184371,120.40102,23.230533,1,竹林
A36-03,1,2016,2,0,闊葉樹林型,9.69896605,120.4338361,23.08994167,1,純闊葉林
A36-03,10,2016,2,0,闊葉樹林型,11.55573272,120.4297778,23.08118611,1,純闊葉林
A36-14,1,2016,2,0,闊葉樹林型,0,120.5262639,23.12329722,1,純闊葉林
A36-14,2,2016,2,0,竹闊混淆林,0,120.5246306,23.12396944,1,混淆林
A36-14,3,2016,2,0,闊葉樹林型,0,120.5240306,23.12260278,1,純闊葉林
A36-14,4,2016,2,0,竹闊混淆林,0,120.5247472,23.12734722,1,混淆林
A36-14,5,2016,2,0,闊葉樹林型,4.38978594,120.5223,23.12868611,1,純闊葉林
A36-14,6,2016,2,0,闊葉樹林型,0.38220348,120.5193861,23.12744722,1,純闊葉林
A36-14,7,2016,2,0,竹林,3.20479714,120.5170861,23.12831667,1,竹林
A36-14,8,2016,2,0,闊葉樹林型,2.75489171,120.5149722,23.13007222,1,純闊葉林
A36-14,9,2016,2,0,針葉樹林型,6.56749828,120.5120833,23.13226667,1,純針葉林
A36-14,10,2016,2,0,闊葉樹林型,10.20270086,120.5299444,23.12883333,1,純闊葉林
A36-15,1,2016,2,0,竹林,0,120.3705167,23.01806389,1,竹林
A36-15,2,2016,2,0,闊葉樹林型,0,120.3696028,23.01573889,1,純闊葉林
A36-15,3,2016,2,0,闊葉樹林型,0.9546208,120.3703861,23.01094722,1,純闊葉林
A36-15,4,2016,2,0,闊葉樹林型,0,120.3721833,23.01212778,1,純闊葉林
A36-15,5,2016,2,0,闊葉樹林型,2.62934302,120.3734278,23.01349722,1,純闊葉林
A36-15,6,2016,2,0,闊葉樹林型,0.55676711,120.3754028,23.01405556,1,純闊葉林
A36-15,7,2016,2,0,竹闊混淆林,0,120.3755028,23.01593333,1,混淆林
A36-15,8,2016,2,0,竹林,0,120.3758861,23.01779722,1,竹林
A36-15,9,2016,2,0,闊葉樹林型,0,120.3740722,23.01718333,1,純闊葉林
A36-15,10,2016,2,0,闊葉樹林型,0,120.3726472,23.01558056,1,純闊葉林
A36-16,1,2016,2,0,竹闊混淆林,0,120.398094,22.981435,1,混淆林
A36-16,2,2016,2,0,竹林,1.14946359,120.397898,22.979448,1,竹林
A36-16,3,2016,2,0,竹林,1.37559309,120.398959,22.977727,1,竹林
A36-16,4,2016,2,0,竹林,0,120.398348,22.983595,1,竹林
A36-16,5,2016,2,0,竹林,0.77403009,120.400479,22.984768,1,竹林
A36-16,6,2016,2,0,竹闊混淆林,0,120.402243,22.982797,1,混淆林
A36-16,7,2016,2,0,闊葉樹林型,6.87938163,120.401542,22.980329,1,純闊葉林
A36-16,8,2016,2,0,竹闊混淆林,1.10545893,120.402584,22.978346,1,混淆林
A36-16,9,2016,2,0,竹闊混淆林,0,120.401237,22.97639,1,混淆林
A36-16,10,2016,2,0,竹闊混淆林,0,120.399794,22.980738,1,混淆林
A36-17,2,2016,2,0,闊葉樹林型,0,120.586305,23.299987,1,純闊葉林
A36-17,4,2016,2,0,闊葉樹林型,9.05084735,120.584721,23.296951,1,純闊葉林
A36-17,6,2016,2,0,竹林,4.82894195,120.584419,23.293249,1,竹林
A37-01,7,2016,2,1,闊葉樹林型,0,120.660246,23.198346,1,純闊葉林
A37-02,2,2016,2,0,闊葉樹林型,0,120.5712917,23.02169722,1,純闊葉林
A37-02,5,2016,2,0,闊葉樹林型,0,120.5691194,23.02382222,1,純闊葉林
